firstbridge_id,composite_ticker,sponsor,as_of_date,asset_class
fa82bb29e482443681a4d5b19759c920,H4ZF,HSBC,2024-12-11,Equities (Stocks)
fb5350ae7d5f4a958503cd39735e1951,SIN3,Leverage Shares,2024-12-06,Equities (Stocks)
fd48faabe55841aeaa3e2336741ffb06,QQQ5,Leverage Shares,2024-12-06,Equities (Stocks)
ff44ef6ed9a9421ba17e5fe23b5f18a5,D6RP,Deka ETF,2024-11-29,Equities (Stocks)
f59065f8f47a44a5a0f9741a1625bd37,RA3S,Leverage Shares,2024-12-06,Equities (Stocks)
f5e85b80dc244fc391406707a676e1fc,3MRN,Leverage Shares,2024-12-06,Equities (Stocks)
f6733435759b40368e4f7f193e97c505,SNDE,Leverage Shares,2024-12-06,Equities (Stocks)
f705dd9e19e24cb795f338d0dce5f4a1,PMLP,HANetf,2024-12-05,Equities (Stocks)
f7134fd5edb34e3aaf8a4199f4d7e296,N400,Invesco,2024-12-06,Equities (Stocks)
f739a20b4f16464fb9c13657af918da3,3ARM,Leverage Shares,2024-12-06,Equities (Stocks)
f7c1224c279b4b2a853d7ae1ea6013c0,SXFE,Leverage Shares,2024-12-06,Equities (Stocks)
f7c2d860080f4ff183a2679b71068148,CMOD,Invesco,2024-12-06,Commodities & Metals
f8a8fbf24faa48bd954e611c01221e2b,TSMS,Leverage Shares,2024-12-06,Equities (Stocks)
f8dadf86178a42668d3169f94d761346,PLTS,Leverage Shares,2024-12-06,Equities (Stocks)
f8fe234df30a49c3b1caa7925250d434,SGDX,Leverage Shares,2024-12-06,Equities (Stocks)
f99843cbb04444ad86838ed82a833ddb,GS2E,Leverage Shares,2024-12-06,Equities (Stocks)
f9db1e4a341843af9f69c56a267c1900,HMAF,HSBC,2024-12-11,Equities (Stocks)
fa0e0738e6c643c49f9f72f19362664c,HSPX,HSBC,2024-12-11,Equities (Stocks)
fb0c6aa283e542ecb07c16322a0c7892,2BRK,Leverage Shares,2024-12-06,Equities (Stocks)
fb196c0025cf482faea0a7b701b06af6,MSFY,Leverage Shares,2024-12-06,Equities (Stocks)
fb73967c36964defbc52c1f2630a0777,3SQE,Leverage Shares,2024-12-06,Equities (Stocks)
fc545eec061740a585a21a320094b84d,SMAG,Leverage Shares,2024-12-06,Equities (Stocks)
fce1a69f579a4fd99b501d05f3d976b9,CULS,Leverage Shares,2024-12-06,Commodities & Metals
fd26d182c4b3417bbade86e721ba1a5d,N4US,Invesco,2024-12-06,Equities (Stocks)
fd90e86c251042478f70f3ab758bbd2b,IND3,Leverage Shares,2024-12-06,Equities (Stocks)
fd9fe01d22cb44fbacbff9394bffcba6,SSKE,Leverage Shares,2024-12-06,Equities (Stocks)
fe5870947ab546b39827100436b1aab6,NVD3,Leverage Shares,2024-12-06,Equities (Stocks)
fe8790258129435695f1d7a950453bab,3APE,Leverage Shares,2024-12-06,Equities (Stocks)
ff72f8edfd9c424fb25cbc9cf2d44325,S100,Invesco,2024-12-06,Equities (Stocks)
f786ba746aa7402c963d519f6c793d91,HPNA,HSBC,2024-12-11,Equities (Stocks)
f7b5a2c9c78d4b89a0579b3c15af50f8,HITC,HSBC,2024-12-11,Equities (Stocks)
fa4e91535ab74de2b1e56eb98975fe8f,3AAP,Leverage Shares,2024-12-06,Equities (Stocks)
fb464b2755f6413e8271cbe5a14c87ef,3BID,Leverage Shares,2024-12-06,Equities (Stocks)
fef3e76f67404ce794d00a0315638ff6,3NFL,Leverage Shares,2024-12-06,Equities (Stocks)
ff2a5dfb35734fac98de1b97c280cd89,SR2000,Invesco,2024-12-06,Equities (Stocks)
f7b96c7d08a34d7e8e28cb66bca7c2d8,MRIC,Market Access,2024-12-06,Commodities & Metals
f7bbeb6d41444cf6a6dde18e60a5f764,GSGR,Goldman Sachs,2024-12-06,Bonds
f982362d311d46319c8ab5ecb9e56c35,AADA,21Shares,2024-11-27,Other Asset Types
f9977224adea4be3bf914249664441ac,HMEF,HSBC,2024-12-11,Equities (Stocks)
fd22bc2be5824160b9877e1e2d2a5e8e,XLBS,Invesco,2024-12-06,Equities (Stocks)
fddc7f285c6e4bca9f020b010e92d8b8,C300,Invesco,2024-12-06,Equities (Stocks)
f6c372d016954b4b807bbdc4bec0d68f,SSPY,Leverage Shares,2024-12-06,Equities (Stocks)
f7ee9581f14348e58ec5adb336488695,SDIS,Leverage Shares,2024-12-06,Equities (Stocks)
f80e758a20ed4e5b8cd76ddaa964139e,AAVE,21Shares,2024-11-27,Other Asset Types
f8cd9c14b01a465c9f553b850d7728d3,2JPM,Leverage Shares,2024-12-06,Equities (Stocks)
fade1d3348c64123a514fad68d594648,HODLX,21Shares,2024-11-27,Other Asset Types
fccb6ec1692648f0b153d609ecd2cfab,3TSM,Leverage Shares,2024-12-06,Equities (Stocks)
fcda6be3b0c846e4928426164512ceb4,3DIS,Leverage Shares,2024-12-06,Equities (Stocks)
fdd3fb861ae34fb399bb658fb69526f0,2NFL,Leverage Shares,2024-12-06,Equities (Stocks)
f5efaebce025469ab47e03b6c3510f0d,FUTR,21Shares,2024-11-27,Other Asset Types
f675a07b88484df6852afcaa0217166c,OP2E,OSSIAM ETF,2024-12-10,Equities (Stocks)
f7438d9af2de47b5950f6b3a0cf5af8a,ETHC,21Shares,2024-11-27,Other Asset Types
f93a2ef6749b47dfbdea967be3806aa2,AXTZ,21Shares,2024-11-27,Other Asset Types
fa18d219fc074788853fa444ba680a1f,AFTM,21Shares,2024-11-27,Other Asset Types
fabef46c0cf542a6a6b6e95741b65926,HIUS,HSBC,2024-12-11,Equities (Stocks)
fad7690aaa554cee875aa3cab82d1c9a,HODLV,21Shares,2024-11-27,Other Asset Types
fc1a8ec8e96047c8a32965d913279f7f,HEMA,HSBC,2024-12-11,Equities (Stocks)
feabee4f9eaa4685a6ef2f74e18aa2f9,S6EW,OSSIAM ETF,2024-12-10,Equities (Stocks)
fe299bbc0acf42b19a2ba432a34789c2,ESNB,Expat Capital,2024-11-29,Equities (Stocks)
ffa64c10cad244e390448a637ffd33c5,2MSF,Leverage Shares,2024-12-06,Equities (Stocks)
ff83c5643ad74d958c043e9612c6af0e,ABNB,21Shares,2024-11-27,Other Asset Types
